Symbol,sys_name,SGD,WT_SSL,WT_HL,CBC_SSL,CBC1_HL,RRP6_SSL,RRP6-HL
STE6,YKL209C ,YKL209C ,3082.5,10.69,2362.4,20.62,2147.8,24.55
UBA1,YKL210W ,YKL210W ,5531,28.86,3948.9,43.64,3763.7,469.43
TRP3,YKL211C ,YKL211C ,2306.1,51.58,1823.7,269.24,1726.8,248.54
SAC1,YKL212W ,YKL212W ,4067.5,25.76,4367,43.21,3127.9,147.2
DOA1,YKL213C ,YKL213C ,1836.7,26.47,1795.8,27.82,1500.5,179.86
YRA2,YKL214C ,YKL214C ,2165.1,35.04,2377.5,36.98,1269.9,35.99
NA,YKL215C ,YKL215C ,913.4,19.34,769.6,35.87,873.2,32.93
URA1,YKL216W ,YKL216W ,8524.9,26.36,4700.9,35.22,4699.3,23.54
JEN1,YKL217W ,YKL217W ,131.9,N.A.,5.7,N.A.,429,N.A.
SRY1,YKL218C ,YKL218C ,1085.9,25.58,525.1,40.74,458.9,423.48
COS9,YKL219W ,YKL219W ,1718.9,23.65,2075.1,38.55,2093.9,37.03
FRE2,YKL220C ,YKL220C ,1029.2,N.A.,875.9,22.01,670.9,N.A.
MCH2,YKL221W ,YKL221W ,90.8,24.74,45.4,8.62,86.1,83.03
NA,YKL222C ,YKL222C ,81.2,207.37,154.9,14.21,307.5,27.61
NA,YKL223W ,YKL223W ,7.6,N.A.,8.9,24.95,6.7,N.A.
NA,YKL224C ,YKL224C ,358.9,43.94,309.2,32.58,584.6,36.76
NA,YKL225W ,YKL225W ,33.9,22.8,30.2,29.92,54.5,46.4
NA,YKLCDELTA2 ,YKLCDELTA2 ,178.6,14.5,111.7,144.39,128.5,N.A.
NA,YKLCDELTA4 ,YKLCDELTA4 ,317,11.34,108.1,N.A.,177.8,12.55
NA,YKLCDELTA5 ,YKLCDELTA5 ,149.5,25.07,59.7,N.A.,80.1,4.31
NA,YKLCDELTA6 ,YKLCDELTA6 ,114.4,70.18,102.7,39.3,277,20.22
NA,YKLCSIGMA1 ,YKLCSIGMA1 ,3663.6,10.94,2338.2,26.08,2712.6,17.35
NA,YKLWDELTA1 ,YKLWDELTA1 ,5,12.08,4.7,13.94,81.7,6.7
NA,YKLWDELTA3 ,YKLWDELTA3 ,29.8,6.02,2.7,14.89,25.2,4.88
NA,YKLWDELTA3 ,YKLWDELTA3 ,113.4,11.73,14.9,N.A.,78.6,127.15
NA,YKLWDELTA7 ,YKLWDELTA7 ,769.5,N.A.,631.9,205.72,1457.1,28.41
VPS1,YKR001C ,YKR001C ,899.7,51.98,989.9,138.37,984.4,81.44
PAP1,YKR002W ,YKR002W ,2133.5,37.32,1789,73.9,1717.6,79.62
OSH6,YKR003W ,YKR003W ,1052.4,45.87,1132.4,41.37,591.9,40.99
ECM9,YKR004C ,YKR004C ,467.8,22.9,345.8,14.8,434.9,15.4
NA,YKR005C ,YKR005C ,123.4,53.06,162.1,38.7,307.3,29.82
MRPL13,YKR006C ,YKR006C ,3828.5,60.72,3463.2,103.92,2000.9,94.72
NA,YKR007W ,YKR007W ,1559.7,25.37,1821.5,53.33,677.4,230.6
RSC4,YKR008W ,YKR008W ,290.8,10.55,316.5,18.4,325.9,33.99
FOX2,YKR009C ,YKR009C ,706.1,930.82,795.7,74.42,523.6,215.61
TOF2,YKR010C ,YKR010C ,597.3,14.39,517.2,16.32,580.3,43.36
NA,YKR011C ,YKR011C ,719,N.A.,954.4,N.A.,653,N.A.
NA,YKR012C ,YKR012C ,87.2,19.27,74.2,14.4,106.9,67.42
PRY2,YKR013W ,YKR013W ,4601.3,49.21,9153.7,32.07,6426.7,41.72
YPT52,YKR014C ,YKR014C ,2236.7,50.64,3321,41.29,2015.2,119.65
NA,YKR015C ,YKR015C ,3.5,154.19,4.2,15.71,22.7,6.2
NA,YKR016W ,YKR016W ,929.8,N.A.,1047.1,92.4,709.4,N.A.
NA,YKR017C ,YKR017C ,203.9,15.67,95.8,58.43,127.2,26.92
NA,YKR018C ,YKR018C ,813.5,214.72,1158.8,5404.87,1190.9,N.A.
IRS4,YKR019C ,YKR019C ,146.7,31.77,243.6,16.02,285.9,19.99
VPS67,YKR020W ,YKR020W ,110.3,25.37,170.4,95.86,168.7,28.51
NA,YKR021W ,YKR021W ,613.6,26.19,817.3,21.05,711,48.66
NA,YKR022C ,YKR022C ,191.1,32.41,311.7,20.62,316.5,27.77
NA,YKR023W ,YKR023W ,200.5,22.64,317.6,94.07,342.3,53.19
DBP7,YKR024C ,YKR024C ,817.5,5.82,1098.9,12,1079.8,8.08
RPC37,YKR025W ,YKR025W ,1107.9,9.62,964.6,20.87,870.6,16.91
GCN3,YKR026C ,YKR026C ,2014.7,13.99,1782.6,41.91,1321,30.11
NA,YKR027W ,YKR027W ,576,14.05,453.1,19.42,337.6,13.39
SAP190,YKR028W ,YKR028W ,2843,13.41,2426.9,18.95,2401.3,30.53
SET3,YKR029C ,YKR029C ,447.9,37.78,371,84.44,483.9,84.39
MSG1,YKR030W ,YKR030W ,1378.7,22.71,932.2,35.28,972.2,74.17
SPO14,YKR031C ,YKR031C ,930.2,25.78,997.2,19.32,764,N.A.
NA,YKR032W ,YKR032W ,108.5,5.85,11.2,N.A.,59.1,131.23
NA,YKR033C ,YKR033C ,86.9,52.35,17.7,N.A.,71.5,602.66
DAL80,YKR034W ,YKR034W ,26.4,10.74,4.7,N.A.,56.9,9.73
NA,YKR035C ,YKR035C ,686.5,28.75,464.6,97.9,494,33.48
DID2,YKR035W-A ,YKR035W-A ,782.1,26.12,905.5,46.76,817.7,33.62
CAF4,YKR036C ,YKR036C ,561.9,9.8,496.5,17.99,348.9,21.98
SPC34,YKR037C ,YKR037C ,342.2,33.2,386.8,34.07,238.2,46.19
KAE1,YKR038C ,YKR038C ,801.1,27.89,961.6,35.69,961.2,24.64
GAP1,YKR039W ,YKR039W ,354.2,16.58,276.4,25.29,344,47.48
NA,YKR040C ,YKR040C ,201.6,33.47,83.2,N.A.,209.7,38.77
NA,YKR041W ,YKR041W ,34.4,19.56,22,45.63,31.7,67.11
UTH1,YKR042W ,YKR042W ,20015.6,29.92,17553.7,41.31,16318.4,88.08
NA,YKR043C ,YKR043C ,4681.6,23.3,5614.2,35.05,4068.5,37.27
UIP5,YKR044W ,YKR044W ,266.9,10.71,288.6,13.97,166.7,25.78
NA,YKR045C ,YKR045C ,174.3,15.07,341.4,10.89,275.6,12.34
NA,YKR046C ,YKR046C ,6356.1,75.69,8856.2,87.41,8419.5,54.06
NA,YKR047W ,YKR047W ,334.5,N.A.,369.9,28.43,328.2,N.A.
NAP1,YKR048C ,YKR048C ,2975.7,105.5,4697.2,51.95,4070.7,59.76
NA,YKR049C ,YKR049C ,1536.8,N.A.,3332.2,42.73,1264.4,42.44
TRK2,YKR050W ,YKR050W ,539.7,52.59,684.3,21.91,1095.8,56.42
NA,YKR051W ,YKR051W ,395.7,77.87,524.9,17.48,469,39.34
MRS4,YKR052C ,YKR052C ,1253.4,N.A.,1171.4,N.A.,1180.2,N.A.
YSR3,YKR053C ,YKR053C ,480.9,22.09,698.2,14.58,1119.8,12.15
DYN1,YKR054C ,YKR054C ,1193.9,20.67,1062.9,23.26,1072.5,18.69
RHO4,YKR055W ,YKR055W ,362.3,60.96,501.4,64.74,333.1,N.A.
TRM2,YKR056W ,YKR056W ,1524.2,10.38,2278.7,20.37,1422.8,15.55
RPS21A,YKR057W ,YKR057W ,28969.4,109.61,31700.3,30.87,20982.3,42.06
GLG1,YKR058W ,YKR058W ,353.8,N.A.,247.5,N.A.,341.9,N.A.
NA,YKR060W ,YKR060W ,647.9,7.5,814,17.73,505,10.83
KTR2,YKR061W ,YKR061W ,353.2,21.26,654.5,15.53,469,21.47
TFA2,YKR062W ,YKR062W ,394,16.96,442.5,24.29,267,230.94
LAS1,YKR063C ,YKR063C ,737.8,8.82,684.4,16.15,583.6,15.47
NA,YKR064W ,YKR064W ,448.8,16.21,416.9,22.63,398,23.57
NA,YKR065C ,YKR065C ,4271,26.21,3594.7,61.3,2661.5,107.69
CCP1,YKR066C ,YKR066C ,2425.4,304.31,2273.1,N.A.,2094.8,N.A.
GPT2,YKR067W ,YKR067W ,2092.1,N.A.,1368.3,242,1304.9,N.A.
BET3,YKR068C ,YKR068C ,2748.5,25.44,3458,43.94,2697.9,23.06
MET1,YKR069W ,YKR069W ,1067.8,N.A.,992.1,N.A.,1000.3,N.A.
NA,YKR070W ,YKR070W ,661.6,25.01,780,29.05,628.9,42.26
DRE2,YKR071C ,YKR071C ,630,34.69,710.3,N.A.,910.6,N.A.
SIS2,YKR072C ,YKR072C ,1614.1,24.05,1654.8,27,1361.1,23.69
NA,YKR073C ,YKR073C ,126.6,33.22,115.7,193.83,120.1,N.A.
NA,YKR074W ,YKR074W ,2389.6,24.35,3403.4,44.84,1406.9,35.04
NA,YKR075C ,YKR075C ,990.8,9.85,428.3,N.A.,557.3,N.A.
ECM4,YKR076W ,YKR076W ,636.5,N.A.,823.1,54.58,424,490.56
NA,YKR077W ,YKR077W ,457.3,22.57,532,25.26,570.5,17.23
NA,YKR078W ,YKR078W ,330,17.13,540.4,15.31,250.7,12.76
NA,YKR079C ,YKR079C ,332.3,26.13,466.4,24.82,531.7,11.1
MTD1,YKR080W ,YKR080W ,3557.2,13,4891.6,32.08,2981,163.28
RPF2,YKR081C ,YKR081C ,3963.2,7.9,3353.7,14.18,3613.1,7.9
NUP133,YKR082W ,YKR082W ,1005.1,19.69,1672.1,22.59,1468.5,14.81
DAD2,YKR083C ,YKR083C ,146.2,17.43,275.9,10.73,171.5,14.74
HBS1,YKR084C ,YKR084C ,445,68.52,562.9,178.54,464.4,N.A.
MRPL20,YKR085C ,YKR085C ,4084,45.56,4497.3,51.4,2710.7,73.05
PRP16,YKR086W ,YKR086W ,475,14.41,492.3,18.33,795.2,15.43
NA,YKR087C ,YKR087C ,1039.8,46.83,1096.3,106.35,678.3,4044.82
NA,YKR088C ,YKR088C ,1791.3,40.36,1733.5,51.06,1099.2,79.3
NA,YKR089C ,YKR089C ,922.6,112.01,1070.8,40.16,822.5,133.78
PXL1,YKR090W ,YKR090W ,525.1,26.18,669.3,24.6,243.1,22.04
SRL3,YKR091W ,YKR091W ,555.5,N.A.,1066.3,42.51,1000.7,N.A.
SRP40,YKR092C ,YKR092C ,1700.5,7.77,1973.7,15.35,1404.3,11.51
PTR2,YKR093W ,YKR093W ,4267.9,24.89,2738.1,27.42,1748.4,469.65
RPL40B,YKR094C ,YKR094C ,9319.9,18.02,9909.2,38.03,9475.9,18.07
RPL40B,YKR094C ,YKR094C ,12847.6,27.16,13018.6,34.94,9656.8,28.95
MLP1,YKR095W ,YKR095W ,1076,19.18,890.5,27.48,879.1,36.34
NA,YKR096W ,YKR096W ,768.8,24.78,741.4,23.44,820.6,N.A.
NA,YKR096W ,YKR096W ,232.6,22.15,239.6,22.22,297.1,469.91
PCK1,YKR097W ,YKR097W ,268.4,104.87,399.1,15.62,448.2,66.6
UBP11,YKR098C ,YKR098C ,738.2,N.A.,672.8,113.12,517.6,N.A.
BAS1,YKR099W ,YKR099W ,638,10.64,307.5,19.41,429.1,15.98
NA,YKR100C ,YKR100C ,810.9,21.18,961.2,40.86,1166.2,43.31
SIR1,YKR101W ,YKR101W ,253.1,9.18,264.7,26.94,332.1,17.44
FLO10,YKR102W ,YKR102W ,183.8,22.46,215.4,15.55,272.1,69.08
NA,YKR103W ,YKR103W ,99.8,17.65,102.8,11.92,140,N.A.
NA,YKR104W ,YKR104W ,139.8,47.5,225.9,17.57,340.9,115.21
NA,YKR105C ,YKR105C ,136.1,14.63,49.8,N.A.,42.1,N.A.
NA,YKR106W ,YKR106W ,67.7,34.91,26.9,28.3,27.3,N.A.
NA,YKR106W ,YKR106W ,4.2,N.A.,7.4,N.A.,28,N.A.
NA,YKRCDELTA11 ,YKRCDELTA11 ,434.5,29.39,457.3,35.08,604.7,12.45
NA,YKRCDELTA12 ,YKRCDELTA12 ,3516,30.26,1921.7,39.09,3251.4,30.37
NA,YKRCDELTA8 ,YKRCDELTA8 ,2464.9,80.53,1766.6,83.06,4454,33.21
NA,YKRCDELTA9 ,YKRCDELTA9 ,35,62.34,25.9,6.2,12,13.89
NA,YKRWDELTA10 ,YKRWDELTA10 ,128.3,39.17,5.9,N.A.,59.8,8.66
NA,YKRWOMEGA1 ,YKRWOMEGA1 ,1,N.A.,0.9,21.55,0.7,N.A.
DNM1,YLL001W ,YLL001W ,357.2,104,349.9,582.48,416,N.A.
RTT109,YLL002W ,YLL002W ,270.1,18.63,271,20.1,223.8,28.59
SFI1,YLL003W ,YLL003W ,298.6,18.6,249.8,17.35,278.3,58.01
ORC3,YLL004W ,YLL004W ,199.2,22.35,237.4,18.91,249.4,19.77
SPO75,YLL005C ,YLL005C ,3,26.58,2.7,28.44,25.5,6.37
MMM1,YLL006W ,YLL006W ,362.3,28.63,310.3,171.02,216.9,81.09
NA,YLL007C ,YLL007C ,61,24.41,69.4,32.32,65.7,N.A.
DRS1,YLL008W ,YLL008W ,694.2,10.95,668.3,22.84,856.7,11.96
COX17,YLL009C ,YLL009C ,2391.4,91.72,2305.1,54.43,1756.3,55.82
PSR1,YLL010C ,YLL010C ,198,33.18,158.8,1486.64,261.4,283.65
SOF1,YLL011W ,YLL011W ,1633.3,6.77,1338.4,12.15,1443.1,8.78
NA,YLL012W ,YLL012W ,1427.2,9.25,667.6,19.67,1334.3,9.29
PUF3,YLL013C ,YLL013C ,377.4,52.41,354.3,37.16,366.5,57.31
NA,YLL014W ,YLL014W ,2526,19.88,2625.2,18.75,1696.4,18.29
BPT1,YLL015W ,YLL015W ,469.3,22.03,264.9,44.22,307.5,45.53
SDC25,YLL016W ,YLL016W ,3.9,N.A.,27.7,33.34,21.3,27.52
SDC25,YLL017W ,YLL017W ,18.1,23.58,3.5,17.76,2.1,N.A.
DPS1,YLL018C ,YLL018C ,9471.7,63.2,7574.9,67.66,5163,72.22
COX19,YLL018C-A ,YLL018C-A ,202.3,54.14,205.1,81.22,174.8,170.12
KNS1,YLL019C ,YLL019C ,139.6,N.A.,297.6,27.16,271.5,N.A.
NA,YLL020C ,YLL020C ,538.5,N.A.,775,253.67,556,118.09
NA,YLL020C ,YLL020C ,186.3,N.A.,366,13.97,290.8,N.A.
NA,YLL020C ,YLL020C ,1301.2,N.A.,1347.1,21.63,1341.2,214.59
SPA2,YLL021W ,YLL021W ,291,15.6,298,22.91,350.4,13.97
HIF1,YLL022C ,YLL022C ,521.1,25.53,568.2,36.84,395.3,25.59
NA,YLL023C ,YLL023C ,1825.6,N.A.,1972.1,89.74,854.1,55.19
SSA2,YLL024C ,YLL024C ,19813.4,49.76,21404.8,28.85,15573.5,52.66
NA,YLL025W ,YLL025W ,159,155.04,197.6,27.46,311.1,133.57
HSP104,YLL026W ,YLL026W ,573.7,N.A.,1066.1,N.A.,911,N.A.
ISA1,YLL027W ,YLL027W ,936.1,12.89,874.8,51.35,1038.4,16.4
TPO1,YLL028W ,YLL028W ,1405.2,115.55,1086.1,40.67,1296.3,N.A.
NA,YLL029W ,YLL029W ,1199.8,N.A.,1337.3,68.4,1355.8,N.A.
NA,YLL030C ,YLL030C ,77,19.91,27.8,N.A.,22.4,N.A.
GPI13,YLL031C ,YLL031C ,1001.3,26.67,635.6,29.53,592,N.A.
NA,YLL032C ,YLL032C ,202.8,27.12,209.2,25.73,102.8,31.2
NA,YLL033W ,YLL033W ,84.9,9.62,72.2,39.95,121,20.5
NA,YLL034C ,YLL034C ,944.4,7.63,821.8,13.14,988,11.54
GRC3,YLL035W ,YLL035W ,341.4,8.59,318.3,13.58,432.8,9.91
PRP19,YLL036C ,YLL036C ,574.2,11.82,642.6,14.72,417.3,29.85
NA,YLL037W ,YLL037W ,96.5,26.16,75.1,42.61,242.8,97.48
ENT4,YLL038C ,YLL038C ,134.2,30.02,139.6,33.77,155.9,52.68
UBI4,YLL039C ,YLL039C ,749.8,N.A.,1665.4,N.A.,2212.4,N.A.
VPS13,YLL040C ,YLL040C ,976.1,64.69,990.6,56.57,705.4,N.A.
SDH2,YLL041C ,YLL041C ,2598.5,N.A.,3921.5,N.A.,3706.2,N.A.
APG10,YLL042C ,YLL042C ,349.7,40.79,384.9,N.A.,511.2,78.86
FPS1,YLL043W ,YLL043W ,1321.3,24.94,1264.3,26.88,1337.3,69.75
NA,YLL044W ,YLL044W ,170.2,39.63,149.8,31.93,128.1,33.67
RPL8B,YLL045C ,YLL045C ,10668.7,62.34,11561.2,36.15,9390.8,30.47
RPL8B,YLL045C ,YLL045C ,12595.4,26.18,11907,29.4,7709.2,21.17
RNP1,YLL046C ,YLL046C ,53.3,72.14,79.7,36.15,90.2,N.A.
NA,YLL047W ,YLL047W ,95.2,51.38,48.4,N.A.,261.8,71.3
YBT1,YLL048C ,YLL048C ,3534.9,19.09,2835.8,26.34,2203.8,26.39
NA,YLL049W ,YLL049W ,266.8,19.57,338.4,27.09,370.7,50.52
COF1,YLL050C ,YLL050C ,8623.8,59.23,8773.5,43.96,6876.1,25.68
FRE6,YLL051C ,YLL051C ,219.2,N.A.,272.3,27.36,267.8,N.A.
AQY2,YLL052C ,YLL052C ,82.9,29.38,78.8,21.76,163.5,N.A.
NA,YLL053C ,YLL053C ,508.8,20.85,309.7,17.68,743.7,N.A.
NA,YLL054C ,YLL054C ,306.6,14.79,235.5,30.6,408.6,18
NA,YLL055W ,YLL055W ,175.8,N.A.,126.8,N.A.,153.5,N.A.
NA,YLL056C ,YLL056C ,590.4,N.A.,1537.5,576.52,2193.5,N.A.
NA,YLL057C ,YLL057C ,6.1,26.37,10.2,N.A.,206.4,N.A.
NA,YLL058W ,YLL058W ,192.4,N.A.,201.9,N.A.,335.6,N.A.
NA,YLL059C ,YLL059C ,43.1,4.56,18.7,5.43,67.7,162.19
GTT2,YLL060C ,YLL060C ,56.3,49.36,102.3,166.57,165.8,N.A.
MMP1,YLL061W ,YLL061W ,164.2,N.A.,25.6,N.A.,141.9,N.A.
MHT1,YLL062C ,YLL062C ,94.9,N.A.,60.5,N.A.,113.2,N.A.
AYT1,YLL063C ,YLL063C ,194,23.04,191,13.99,344.9,N.A.
NA,YLL064C ,YLL064C ,857.8,28.23,563.9,27.08,700.8,47.42
NA,YLL065W ,YLL065W ,609.3,60.86,166.1,3191.95,728.9,13.49
NA,YLL066C ,YLL066C ,2338.4,13.58,2184.1,15.06,2998,12.96
NA,YLL067C ,YLL067C ,878.5,16.34,1415.9,13.88,3686.9,10.01
NA,YLL067C ,YLL067C ,336.7,19.93,630,15.95,884.6,12.13
NA,YLL067C ,YLL067C ,1429.6,4.94,1733.8,12.85,3022.2,10
NA,YLL067C ,YLL067C ,22.9,17.81,31.1,14.76,115.5,20.51
NA,YLLCDELTA1 ,YLLCDELTA1 ,46.4,N.A.,70.7,N.A.,179.6,21.74
NA,YLR001C ,YLR001C ,518.1,547.32,407.9,24.27,222.6,59.56
NOC3,YLR002C ,YLR002C ,333.7,6.52,318,21.16,433.9,7.66
NA,YLR003C ,YLR003C ,339.6,14.16,461.1,23.16,413.3,15.36
NA,YLR004C ,YLR004C ,104.1,17.62,80.4,57.11,130.5,39.43
SSL1,YLR005W ,YLR005W ,1020.9,22.72,1254.4,31.85,954.8,30.11
SSK1,YLR006C ,YLR006C ,425.4,60.94,431.2,20.05,329.2,N.A.
NSE1,YLR007W ,YLR007W ,283.2,33.94,430.7,31.2,380.4,32.94
NA,YLR008C ,YLR008C ,2663.9,23.48,2749.9,24.63,2362.8,18.73
RLP24,YLR009W ,YLR009W ,1733.1,9.47,1855.8,16.42,1748.1,10.44
TEN1,YLR010C ,YLR010C ,99.7,57.2,104,72.09,107.3,N.A.
LOT6,YLR011W ,YLR011W ,94.4,N.A.,151.2,26.59,150.1,130.17
NA,YLR012C ,YLR012C ,1.6,N.A.,3.9,15.81,2.2,41.16
GAT3,YLR013W ,YLR013W ,22.6,92.61,2.6,N.A.,1.7,N.A.
PPR1,YLR014C ,YLR014C ,139.4,23.28,125,30.48,195,13.78
BRE2,YLR015W ,YLR015W ,123.2,35.33,162.7,30.93,157,40.56
NA,YLR016C ,YLR016C ,197.7,23.76,289.6,27.3,173.8,42.95
MEU1,YLR017W ,YLR017W ,828.8,17.72,1028,60.5,904.8,29.91
POM34,YLR018C ,YLR018C ,242.6,13.87,316.1,25.59,279.8,22.73
PSR2,YLR019W ,YLR019W ,251.5,61.2,378.8,14.09,356.1,45.34
NA,YLR020C ,YLR020C ,147.6,13.09,189.3,21.77,176.9,31.2
NA,YLR021W ,YLR021W ,489,22.46,642.1,62.61,364.1,47.68
NA,YLR022C ,YLR022C ,476.5,11.1,629.1,14.3,395.4,16.71
NA,YLR023C ,YLR023C ,898.5,13.99,1348.2,16.34,1514.1,36.32
UBR2,YLR024C ,YLR024C ,243,17.87,135.6,21.62,291.5,35.66
SNF7,YLR025W ,YLR025W ,678.5,58.04,971.2,39.51,806.4,N.A.
SED5,YLR026C ,YLR026C ,189,44.73,252.1,34.67,203.3,42.14
AAT2,YLR027C ,YLR027C ,7764.6,28.36,6371.3,41.66,5225.1,33.99
ADE16,YLR028C ,YLR028C ,1644,N.A.,1906.8,N.A.,1016.7,N.A.
RPL15A,YLR029C ,YLR029C ,12313,28.9,8498.8,33.43,6102,41.24
RPL15A,YLR029C ,YLR029C ,22129,25.89,14425.7,39.06,10720.9,33.28
NA,YLR030W ,YLR030W ,2.5,51.23,3.2,25.44,2.7,N.A.
NA,YLR031W ,YLR031W ,26.3,N.A.,21.9,56.47,33.1,N.A.
RAD5,YLR032W ,YLR032W ,238.4,14.98,194.5,35.62,222.5,23.73
RSC58,YLR033W ,YLR033W ,253.9,7.88,245.2,33.63,212,11.98
SMF3,YLR034C ,YLR034C ,3712.1,44.18,2770,16.79,2086.8,N.A.
MLH2,YLR035C ,YLR035C ,170.6,20.39,167.5,16.16,131.2,26.07
NA,YLR036C ,YLR036C ,547.4,26.47,513.2,25.14,479.4,25.1
DAN2,YLR037C ,YLR037C ,586.6,71.92,499.6,45.47,832.3,55.19
COX12,YLR038C ,YLR038C ,12344.9,41.81,10999.8,55.19,8281.5,45.51
RIC1,YLR039C ,YLR039C ,276.4,17.51,475.7,14.12,372,22.64
NA,YLR040C ,YLR040C ,227.1,21.81,200,17.44,205,16.07
NA,YLR041W ,YLR041W ,67.9,13.95,47.6,N.A.,47.4,20.62
NA,YLR042C ,YLR042C ,340.5,13.95,540.6,209.89,390.8,52.24
TRX1,YLR043C ,YLR043C ,11093,31.48,10873.1,25.92,6160.5,29.38
PDC1,YLR044C ,YLR044C ,19878.6,49,17360.5,51.17,16767.5,58.96
STU2,YLR045C ,YLR045C ,543.5,20.35,481.7,21.8,450.5,22.91
NA,YLR046C ,YLR046C ,680,12.25,1701.3,24.65,1767,14.81
NA,YLR047C ,YLR047C ,21.9,N.A.,81.5,18.23,41.2,N.A.
RPS0B,YLR048W ,YLR048W ,5412.8,35.72,7910.4,22.4,5665.9,25.15
RPS0B,YLR048W ,YLR048W ,29466.2,32.99,30446.1,22.08,9337.7,18.96
RPS0B,YLR048W ,YLR048W ,23062.1,26.68,23581.9,29.78,18690.3,24.08
NA,YLR049C ,YLR049C ,343.5,21.57,372,56.39,343.1,17.52
NA,YLR050C ,YLR050C ,1059.8,29.09,1011.9,72.86,663.4,39.59
NA,YLR051C ,YLR051C ,687.8,9.48,679.4,23.36,563.1,15.43
IES3,YLR052W ,YLR052W ,281,11.03,399.7,9.06,238.9,18.63
NA,YLR053C ,YLR053C ,19.4,233.92,38.6,32.77,32.7,N.A.
NA,YLR054C ,YLR054C ,36.9,33.26,138.7,54.22,80.1,23.38
SPT8,YLR055C ,YLR055C ,416.4,12.67,439.5,10.16,218.1,16.75
ERG3,YLR056W ,YLR056W ,8354.8,16.7,6224.2,28.78,4872.4,25.89
NA,YLR057W ,YLR057W ,299,10.19,282.4,17.89,251.4,23.65
SHM2,YLR058C ,YLR058C ,9764.3,23.71,4768.6,273.01,2743.9,N.A.
REX2,YLR059C ,YLR059C ,486.2,18.87,1245,13.86,639.3,22.72
FRS1,YLR060W ,YLR060W ,9685.4,36.38,10715,48.62,7201.3,63.91
RPL22A,YLR061W ,YLR061W ,24908.1,29.05,22414.9,27.06,16940,27.5
BUD28,YLR062C ,YLR062C ,155.7,26.51,71.4,35.49,88.3,24.88
NA,YLR063W ,YLR063W ,162.3,8.15,107.9,15.45,127.7,21.13
NA,YLR064W ,YLR064W ,1254.2,N.A.,1310.4,N.A.,1296.2,N.A.
NA,YLR065C ,YLR065C ,2870.6,15.84,2892.7,22.96,2114.4,16.26
SPC3,YLR066W ,YLR066W ,1639.1,16.95,1427.1,27.35,949.1,25.45
PET309,YLR067C ,YLR067C ,215.6,20.61,182.6,33.32,270.9,15.75
FYV7,YLR068W ,YLR068W ,211.3,10.34,276.1,12.79,207,15.98
MEF1,YLR069C ,YLR069C ,2617.3,51.15,2057.1,107.94,1550.6,161.53
XYL2,YLR070C ,YLR070C ,348.3,30.9,158.6,5656.92,111.7,23.07
RGR1,YLR071C ,YLR071C ,1128.6,15.01,1032.8,16.93,944.8,29.71
NA,YLR072W ,YLR072W ,216,24.05,350.1,11.56,262.4,33.4
NA,YLR073C ,YLR073C ,327.6,9.9,332.5,8,399.3,6.92
BUD20,YLR074C ,YLR074C ,773.2,15.98,1009.5,24.2,570.9,25.91
RPL10,YLR075W ,YLR075W ,15991,104.61,16746.1,75.2,13317,84.15
NA,YLR076C ,YLR076C ,58.2,16.26,9.8,N.A.,79.1,5.47
NA,YLR077W ,YLR077W ,200.3,63.09,431,24.75,331.9,35.81
BOS1,YLR078C ,YLR078C ,504.3,18.39,801.6,15.97,497.1,19.62
SIC1,YLR079W ,YLR079W ,691.5,21.99,990.4,25.78,1123.1,44.73
EMP46,YLR080W ,YLR080W ,166.4,24.9,202.3,47.16,114.8,53.1
GAL2,YLR081W ,YLR081W ,235.1,12.9,68.6,N.A.,117.5,24.15
SRL2,YLR082C ,YLR082C ,145.7,17.95,120.1,29.9,152.5,31.14
EMP70,YLR083C ,YLR083C ,2426.2,19.31,2157.9,23.79,1932.4,17.78
RAX2,YLR084C ,YLR084C ,947.1,11.64,755.9,12.77,639.9,95.91
ARP6,YLR085C ,YLR085C ,478.6,29.1,519.4,32.2,280.1,75.9
SMC4,YLR086W ,YLR086W ,79.5,16.39,101.7,24.66,111,20.71
CSF1,YLR087C ,YLR087C ,374.5,51.62,256.4,23.43,240.7,27.58
GAA1,YLR088W ,YLR088W ,901.7,18.96,844.8,21.15,503.8,29.93
NA,YLR089C ,YLR089C ,8809.4,23.7,4885.1,40.5,4365.9,34.09
XDJ1,YLR090W ,YLR090W ,707.6,23.56,889.5,19.68,901.8,51.39
NA,YLR091W ,YLR091W ,113.6,24.66,133.6,18.5,73.1,85.96
SUL2,YLR092W ,YLR092W ,211,N.A.,177.9,N.A.,202.3,N.A.
NYV1,YLR093C ,YLR093C ,277.8,97.06,268.9,35.98,270.4,22.35
GIS3,YLR094C ,YLR094C ,302.9,9.69,199.4,12.81,163.8,31.02
IOC2,YLR095C ,YLR095C ,947.6,20.76,1149.8,27.73,644.8,58
KIN2,YLR096W ,YLR096W ,867.3,12.95,793.9,17.16,946.9,26.19
NA,YLR097C ,YLR097C ,138.8,67.87,196,42.56,200.8,N.A.
CHA4,YLR098C ,YLR098C ,180.7,18.61,163.5,180.96,141.1,54.53
ICT1,YLR099C ,YLR099C ,1081,26.02,2300.3,31.31,1241.6,15.76
ERG27,YLR100W ,YLR100W ,5264.4,25.47,5577.1,36.71,2957,30.15
NA,YLR101C ,YLR101C ,189.5,15.74,167.6,40.8,102.1,29.16
APC9,YLR102C ,YLR102C ,88.7,N.A.,202.9,24.47,238.3,24.12
